D:\data\MAPPING\JULY20A-GARTNET.b\MAPPING.d
Intensity Vs Time,CPS
Acquired      : 2016/7/20 14:58:22 using Batch JULY20A-GARTNET.b
Time [Sec],Li7,B11,Na23,Mg25,Al27,Si29,P31,K39,Ca42,Sc45,Ti49,V51,Cr53,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,Ga71,Rb85,Sr88,Y89,Zr90,Sn118,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf178,Ta181,W182,Au197,Pb208,Th232,U238
27.4985,525687.74,92479.74,62017843.97,3302368.11,88307549.53,7044638.93,52591.86,40721470.32,733398.05,1070393.80,48980.68,888555.96,83233.34,1530256.59,4896260.31,784849.32,159256.12,369382.45,124526.17,635306.79,922570.02,1667812.24,1720297.49,594908.69,378589.48,199815.84,1866744.52,2114616.62,2576181.02,384539.48,346974.19,1177925.29,353360.06,2766015.34,575271.92,2723683.48,655258.11,2867746.93,543789.60,2622666.55,531976.46,2172738.72,406380.25,4500.75,948666.02,1291804.39,1947995.30
28.0575,564952.05,79808.41,53028804.75,3087017.21,84095272.10,6585574.67,55602.66,38793161.12,725736.62,918171.58,46071.39,838671.97,69060.71,1496854.51,4626139.92,685578.22,173920.53,358518.43,118577.20,580913.57,878237.89,1484502.22,1422260.10,605954.10,431984.08,231091.67,1735176.74,1852336.53,2637745.35,389165.41,338058.64,1082169.34,343824.02,2819271.50,631873.88,2703474.95,743692.97,2942951.47,514281.49,2512058.49,488079.88,2058930.36,420912.21,11104.57,863266.99,1297637.40,1897216.34
28.6166,487451.27,85740.50,60149715.07,3038348.60,86314427.03,6791072.45,46070.50,38589811.68,681627.00,936034.28,49683.01,894922.36,74989.46,1392269.37,4546388.63,697833.59,167142.76,370920.46,123719.40,679110.99,987658.01,1559006.58,1429983.75,622850.78,367913.82,184507.89,1654134.61,1910400.35,2394778.35,391941.70,338161.08,1093617.87,335626.17,2734590.99,554234.86,2559483.61,709872.90,2950039.75,482246.68,2519449.53,536862.45,2026871.25,383531.08,21316.85,935163.87,1181879.30,1886426.80
29.1756,469089.89,77999.08,53537375.09,2850096.47,77780190.00,6796829.95,57108.29,38720109.95,732243.31,901072.75,38951.04,775255.81,61226.35,1320774.37,4986987.41,672705.08,157841.02,349914.84,110111.62,536255.42,846001.86,1427650.24,1394911.42,634648.24,414678.56,182380.26,1808345.48,1815655.08,2315390.19,361842.97,308278.66,1057898.24,379129.57,2821216.33,510802.59,2502104.50,696409.57,2641594.96,497270.02,2820331.32,535822.71,1818798.43,407101.34,8402.62,834421.29,1289163.87,1925196.26
29.7347,495194.29,83427.72,58154102.59,2931422.58,79250274.29,5775871.99,48377.74,36956724.05,675455.57,914559.08,50385.37,866930.08,65444.34,1310248.84,4603611.24,678669.34,149050.16,367127.00,119081.26,592775.63,908735.35,1492080.73,1481006.24,632037.35,359399.49,203467.90,1838253.04,1877201.05,2469784.07,366564.11,328943.99,1007867.58,349360.28,2578960.77,539465.28,2767287.43,736521.78,2851641.28,446050.00,2452733.32,472133.01,2090307.36,420190.43,5000.93,852935.25,1275638.87,1767108.10
30.2937,524963.48,87450.18,54789939.02,2759777.14,79632260.58,5996311.34,52090.11,36955395.51,646096.92,844707.23,42661.22,853800.00,75994.57,1400333.94,4730786.99,667370.65,152181.93,349095.70,114746.94,560125.68,885139.55,1483485.59,1367253.29,609290.19,366785.11,176505.69,1747893.12,1747550.36,2371087.92,338568.24,322188.60,962185.45,318630.93,2582996.66,550280.96,2373705.15,601585.45,2580342.66,487425.29,2598161.03,516082.96,1953218.34,382811.23,6901.77,786125.39,1221561.72,1895330.94
30.8528,487967.33,87953.06,55221921.78,2707723.67,75101386.07,5525936.17,46973.29,36373274.18,667300.54,887279.98,45569.84,854540.92,64239.08,1351415.08,4328874.42,652736.87,168457.60,342749.00,107693.77,591526.56,850875.29,1360645.17,1384144.74,595012.89,399347.61,190588.53,1794821.93,1865412.08,2255212.00,350149.54,311959.38,987689.45,324873.78,2635463.19,544456.10,2675909.75,683379.25,2553784.05,464963.96,2223020.54,455170.70,2176861.03,410398.19,7602.14,799164.50,1242158.50,1751010.93
31.4118,495917.14,78200.11,56347547.73,2856240.85,79045162.10,6453420.63,50183.64,34854957.53,613773.83,858779.10,44466.50,773360.60,70266.37,1313252.83,4253716.01,638639.16,158649.62,328734.38,112630.63,552337.70,881741.41,1484290.98,1396200.85,585016.55,379616.41,183697.31,1543623.90,1646330.24,2222924.68,307560.89,310630.10,994233.50,329992.92,2405242.18,507586.91,2314881.51,597200.24,2577710.73,517603.27,2581849.25,426052.34,1627511.42,379418.14,9703.49,829849.80,1127297.95,1943986.86
31.9709,492819.34,82522.81,60905604.53,2787372.24,76501487.65,5816453.80,52190.46,34477643.34,589420.51,878798.44,40555.33,719759.77,66850.60,1268088.97,4559707.99,644589.89,153192.32,319330.49,108902.65,551195.80,841977.25,1407264.85,1336448.95,562965.38,355605.57,180556.86,1623830.54,1601216.10,2008100.58,338875.59,302963.77,1027643.85,339314.60,2596698.20,513188.92,2218931.97,624577.88,2508771.99,461034.38,2351545.80,511619.43,1996339.47,404320.21,9303.21,742539.31,1028709.08,1816873.08
32.5299,461256.84,75988.96,58129960.11,2768790.22,69026024.04,6105639.47,50785.66,34540914.99,613148.93,893219.92,44968.01,814793.95,66549.26,1316187.50,4500648.23,640100.49,159458.29,340702.25,123719.40,612566.75,899696.48,1461172.58,1301209.00,551848.29,357861.30,192210.47,1720336.24,1952969.30,2162438.45,308378.69,291523.17,962292.58,308505.08,2392768.95,528865.77,2411709.69,644255.81,2829868.01,473033.45,2418928.42,449486.82,1746405.94,348917.80,8302.56,809031.59,1091247.17,1799270.76
33.0890,482704.10,76692.47,55157415.19,2780562.80,77791385.10,6183097.23,47575.18,38724925.90,614502.98,831916.11,46472.63,713675.98,66951.06,1360103.55,4462597.97,661724.56,151373.67,345103.10,108701.15,554310.25,800206.79,1445619.48,1321452.96,528706.05,366066.89,185926.46,1548920.03,1648050.34,2282318.79,334368.53,299387.57,893294.82,315152.56,2493870.83,508312.94,2045975.57,536366.85,2479566.49,516876.56,2321133.51,425330.32,1752885.97,366162.21,5401.08,767065.97,1097863.87,1638299.05
33.6480,479402.59,81115.28,54157002.77,2485295.32,68878740.79,5628056.67,47474.86,34380355.57,594308.89,804256.35,42059.50,765045.31,66549.26,1318313.40,4365864.79,638534.77,153394.41,326382.84,94503.35,534699.95,839118.36,1301588.29,1298230.44,558392.87,358271.46,171139.67,1579733.88,1665083.51,2048718.75,295299.61,246973.22,898516.80,315357.13,2342408.10,511736.33,2276534.46,578317.82,2432027.17,478519.24,2349137.65,436887.16,1823054.20,370682.20,11604.99,724489.45,1024823.44,1825666.31
34.2071,491683.64,77396.02,52689504.54,2494834.49,69935479.71,5999222.32,43362.46,36189880.50,613982.18,775067.33,43463.54,764308.74,67654.24,1304113.76,4361389.67,610483.20,152990.23,307073.51,105477.76,529516.41,836154.10,1096673.83,1317546.00,577523.78,392870.34,176100.63,1456195.25,1601048.29,2063868.31,316354.71,288868.65,894253.81,279497.75,2113503.14,479092.72,2320510.71,597409.03,2519314.68,426130.32,2158106.65,393495.80,1638958.98,369243.85,9503.35,707095.36,1057562.40,1763875.99
34.7661,450544.24,78803.20,50439548.44,2432239.29,67920616.77,5470831.70,49080.01,34759145.91,598470.41,807421.00,41558.09,677538.04,60121.84,1168599.07,4250712.97,638221.63,141072.19,341316.24,100946.04,551299.56,811827.29,1109175.68,1203664.10,543541.99,356425.81,175189.31,1496057.84,1530440.34,1988302.54,282028.61,270504.88,876682.62,271439.53,2112274.83,448797.12,2048849.74,532833.35,2572237.50,461137.74,1986749.73,404717.09,1790001.58,367600.24,9503.35,718372.66,1054101.07,1693767.75
35.3252,418759.28,77898.57,50375285.41,2515332.28,71840095.91,5815508.54,53796.11,35018183.26,558047.71,797507.37,40053.97,667602.15,60925.12,1233439.08,4402348.76,634047.17,143192.50,309422.00,100442.61,539781.64,815632.32,1080523.14,1010332.23,517925.73,366477.32,162234.59,1479489.73,1592279.98,2089448.94,304290.16,288562.38,814346.19,280518.12,2203564.83,465229.30,2016846.70,579047.61,2386372.08,446669.73,2068793.25,425124.02,1639937.66,354047.80,7902.32,782523.29,1061132.71,1622090.97
35.8842,447455.52,80210.52,50294985.86,2418769.31,63510747.37,5794927.61,46371.43,34472661.32,572687.21,779594.82,40555.33,649942.72,65946.56,1203156.53,3980298.17,621739.26,148747.12,300744.70,94302.06,508489.50,812144.34,1110900.78,1023406.05,515231.84,345664.16,171038.45,1410158.57,1495772.66,2093747.39,301326.73,267548.54,827809.96,283885.84,2097081.76,430630.57,2170056.22,528365.67,2134199.85,431804.00,2072655.37,456101.03,1799966.30,373353.78,7301.98,618569.58,985704.20,1674042.37
36.4433,433872.17,71869.06,51022845.49,2593799.62,64717368.59,5078848.81,47575.18,29885531.21,540623.29,726822.46,42661.22,700467.77,53797.58,1201146.16,3923852.82,610691.60,143091.53,296663.01,99737.83,519672.56,793555.47,1099475.10,987320.21,530365.28,338289.38,150100.37,1186493.65,1563220.10,2229225.32,303166.02,257257.10,831628.71,290521.61,2092943.52,489551.12,2099721.02,533976.42,2280705.89,411492.58,1940646.63,410073.58,1653312.92,347994.58,7602.14,701934.03,948520.80,1693118.15
37.0023,445190.77,68553.83,50326152.84,2490198.91,66754344.79,5686469.56,46772.67,32915457.24,538861.18,714968.60,43062.37,691773.44,57109.95,1171036.92,4101950.68,645216.41,143798.35,301663.21,96315.08,502901.17,792183.30,1054395.90,986143.85,532335.84,360425.05,169520.15,1143633.69,1465719.87,1951604.76,274887.87,247482.15,887648.73,310243.33,2081055.20,468435.30,1960346.22,525145.75,2232344.09,441093.21,2180037.43,424917.72,1517588.12,372428.93,6301.47,673423.93,950989.36,1507462.01
37.5613,417526.22,70663.44,50020523.50,2441123.32,64258507.84,5401000.49,44265.09,31058704.61,521251.71,750137.55,41156.98,666870.26,57712.28,1148980.69,3802094.32,580092.29,130979.65,269039.16,90276.86,505488.13,783003.91,1019630.18,1080012.01,512227.73,321300.88,165269.79,1210528.71,1444547.28,1938583.42,284987.99,245141.24,819327.34,292461.89,2095356.28,451379.54,2075253.36,542084.81,2177880.99,425511.52,2210813.21,411619.09,1543804.82,366675.78,7101.87,659348.54,964843.26,1347292.48
38.1204,451265.09,72974.29,48040898.84,2348451.46,67264632.72,5448736.21,47374.55,34381001.39,547777.29,688357.13,36544.93,721123.73,63536.06,1081568.65,3651330.00,617360.89,147030.02,303092.16,88767.70,545487.65,817323.78,1078263.38,944281.35,492664.36,357758.76,158188.70,1426613.39,1518301.75,1952528.86,281926.56,259396.29,865512.11,277355.22,2126678.27,436098.73,2007271.10,553943.95,2095588.17,416954.20,2014920.48,393187.06,1586006.59,355689.82,2400.21,688460.60,999270.12,1616212.97
38.6794,400684.30,68051.59,52089586.39,2329144.82,65173332.05,5575412.03,47976.45,31957571.68,514317.09,668899.41,36745.43,638250.78,55804.99,1114203.71,3828650.60,540219.43,135419.52,301765.28,87761.68,475817.09,735088.67,947993.55,997162.89,483357.57,354375.34,156166.16,1397144.81,1381155.35,1861337.48,292746.51,259701.90,837464.94,268278.69,1979792.47,452722.56,1896682.66,452013.53,1948902.68,371061.40,1970968.05,359065.19,1487189.79,329748.46,6701.67,638472.12,869440.53,1539624.66
39.2385,391552.12,70161.13,48347531.68,2324261.09,57427502.96,5091588.36,45568.98,31431110.58,536063.04,693173.05,36244.19,634077.29,52091.49,996917.58,3866159.15,578740.72,141980.85,284016.94,99033.08,529723.68,741924.27,985265.92,948761.04,485115.04,351095.21,160514.94,1194428.42,1322563.67,1816000.81,288356.30,245344.78,765686.28,266953.39,2116208.36,471228.22,2172662.33,564875.73,1820416.42,360587.01,1899632.44,391026.25,1638024.79,367189.36,10203.86,683727.00,987318.46,1221439.94
39.7975,388987.89,64235.08,51405393.66,2358834.36,65263010.04,5686362.14,46973.29,27108027.52,528500.20,739525.83,35241.78,647123.29,57109.95,1040149.02,3848341.12,559415.82,138649.35,285648.10,89270.73,487388.96,700433.40,985158.98,1068824.22,444952.10,323039.75,154042.83,1123603.32,1358891.96,1736276.61,274581.91,242800.71,843197.36,257985.47,1778729.28,420113.04,2007077.51,485217.48,2155614.22,412419.87,2193804.74,372210.64,1480620.79,317154.27,15108.46,644553.42,841939.65,1234806.64
40.3566,406843.85,72974.29,46029035.49,2323814.41,62695198.48,5126960.49,44967.17,31145382.52,526118.16,663150.59,40154.24,658822.12,63536.06,1137195.80,3560167.17,529646.00,131484.11,294928.64,84844.59,505488.13,783636.77,926356.35,870136.23,466930.03,359912.26,155660.60,1093015.63,1156346.58,1902389.70,255524.12,246667.87,829613.09,263182.10,1939097.28,478678.71,2030026.17,496821.19,2048213.35,397796.61,2012724.37,353317.97,1340504.79,350559.20,6601.62,681203.08,914328.42,1161777.15
40.9156,409000.29,71467.17,50752299.71,2329402.91,64107219.49,5360010.50,43462.75,29222479.74,496425.98,674022.95,35642.74,636163.92,49883.91,1068358.11,3891832.18,563465.77,137236.21,281774.41,83335.98,511284.47,787962.21,1051173.44,956870.41,501459.47,319255.44,165978.09,1078015.53,1180333.20,1846173.92,274887.87,254405.37,745530.57,254216.63,2034817.98,439401.27,1886362.46,521199.66,1967072.00,366336.67,2081348.93,394010.33,1530726.12,335178.76,8702.81,601204.64,913793.16,1306132.03
41.4747,421328.47,71266.24,45300347.72,2272555.03,59821135.34,5422462.23,50283.98,27786255.70,503869.38,686577.69,37246.67,610414.45,55303.11,1117993.36,3431460.46,554225.20,139759.77,271890.92,85347.50,458888.77,684602.93,932535.16,931063.48,442787.01,331532.50,165067.42,1167380.96,1086997.85,1763103.37,258987.26,232832.45,721297.07,273989.09,1905113.94,379149.46,1714612.32,451187.01,1916766.16,375890.48,1817604.06,372621.63,1333003.56,309173.71,4600.79,634594.14,931789.06,1264544.73
42.0337,401402.78,70362.05,47471280.57,2202346.37,61208891.41,4883609.28,48177.09,29333117.48,497769.63,662314.55,37447.17,646079.20,57109.95,984206.93,3931071.89,565127.59,121398.11,285750.05,81324.74,456619.38,748552.49,994357.81,932342.09,411378.17,308623.80,153941.74,1236674.90,1157539.65,1692326.09,252672.78,239646.73,785870.61,242712.55,1924006.57,427639.50,1862490.49,503352.54,1889355.16,359252.61,2021993.46,390820.48,1233678.32,313879.61,6001.34,650427.64,893469.24,1245882.32
42.5928,386936.79,71467.17,47045903.37,2195497.23,58271055.59,5090374.56,45769.59,29073867.93,460603.81,660224.71,38349.48,609164.55,53496.49,987089.94,3485986.22,520426.22,131080.54,285138.35,82028.65,478915.82,714285.74,954608.20,971713.57,506531.98,301165.94,157076.27,1278944.80,1146914.84,1687887.64,233339.62,205506.96,734040.82,248717.92,1967904.15,415372.41,1993883.14,531794.19,2017482.52,352685.13,1785450.03,376012.84,1273397.95,303140.16,8602.75,590441.02,840768.46,1145540.43
43.1518,393090.87,63130.48,42466587.94,1974319.60,60139572.65,4749790.28,44164.79,29931762.51,524564.84,629641.46,31032.40,596983.74,53998.30,915071.00,3581447.52,544056.74,123717.29,272705.81,71976.10,466731.20,739399.95,950553.71,873001.46,441550.00,334910.55,147068.44,1028162.60,1091315.72,1834440.71,264998.83,235273.00,738993.99,232743.26,1807580.02,409088.40,1811812.81,477866.50,2003036.79,344377.59,1741300.71,368512.21,1466637.56,306207.74,3500.45,622652.49,913686.13,1206992.19
43.7109,393809.01,68553.83,46077106.10,2106835.59,59740628.59,5351384.98,46672.36,28506932.54,454830.66,651346.09,33537.84,590324.85,53596.85,985701.76,3700532.73,513799.76,123616.44,276271.44,84945.17,470241.02,723107.71,863859.57,858574.32,417345.85,303821.73,146462.13,1123062.40,1110221.48,1877663.16,264387.38,217487.06,682819.24,251365.16,1997325.18,382232.98,1796116.57,511961.96,2095483.49,344377.59,1782254.32,363993.26,1199082.52,298846.73,3300.40,529780.32,859201.17,1182291.11
44.2699,372586.77,67348.47,43148861.36,2072083.64,57141244.92,4472850.05,44465.68,28537129.11,473188.67,662941.55,33136.94,509715.23,51790.44,894147.07,3347716.90,496005.66,126339.39,247363.48,81726.97,459610.94,708197.56,831862.60,816010.94,442168.51,292180.79,135452.11,1078554.88,1148323.83,1765077.58,254607.54,212511.01,648738.96,233150.05,1756137.08,388607.76,1844575.34,454493.31,1765923.41,335767.63,1877883.41,364712.08,1022404.59,295576.44,3600.48,642246.44,884600.39,1211368.65
44.8290,358352.42,59817.16,41887334.12,2039882.75,58511169.78,4610213.78,42459.89,28661006.11,478555.91,671617.82,34941.08,600938.82,49883.91,940600.98,3483171.61,501796.78,119079.30,267511.67,75996.30,492144.34,700433.40,935519.04,955269.53,480876.76,290649.78,139996.48,1082114.75,1138788.87,1666353.42,247073.58,226732.93,725403.32,246681.91,1783408.56,408161.47,2041746.23,505530.32,1859581.40,369623.27,1891575.00,332401.90,1138171.97,302015.55,2500.23,540496.24,844495.61,1177159.77
45.3880,383450.56,69357.46,41580681.79,2024497.00,55041934.05,4806892.69,42660.46,30260972.53,471434.42,661583.06,31333.04,539128.86,47776.97,929745.51,3553678.25,523844.14,122910.57,264151.76,78911.63,427560.40,672243.85,856118.95,949401.07,412818.46,298102.17,145350.63,1060768.36,1055193.16,1540886.51,230797.75,220432.89,731090.87,218615.38,1754967.26,391590.50,1661641.26,451806.88,1863364.81,363358.86,1850182.17,367176.90,1186334.96,316437.89,7902.32,560493.95,793150.68,1156435.45
45.9471,354872.61,55400.51,42042740.35,2126578.99,55634294.55,4957812.33,39953.03,25371369.24,427541.02,619842.77,32936.50,552611.96,50887.31,910820.21,3596344.95,508004.05,121599.76,257332.40,72579.06,471479.98,709142.09,836625.98,828280.47,414258.79,303923.88,147270.54,1039345.80,1089804.30,1708357.74,246361.13,233544.24,682819.24,216075.93,1830508.53,404351.51,1719943.68,460591.41,1755769.53,357199.93,1943751.47,342753.44,1104024.32,304776.10,6901.77,543931.25,765803.52,1135960.06
46.5061,363368.77,70161.13,42878286.35,2112195.79,59193996.52,4573617.11,44866.87,27964132.26,437730.22,594541.41,33738.30,612289.40,54199.04,951570.70,3612702.68,516802.00,119482.54,263235.52,80017.59,485425.24,747710.69,849335.84,854757.71,427949.51,294630.71,144845.43,1056029.00,1185222.17,1785897.72,271828.66,232425.73,707828.47,238846.07,1620437.71,378532.86,1769504.46,436008.69,1834159.31,358020.97,1851605.86,354138.87,1124286.13,288425.37,5201.00,589709.81,843963.09,1058583.01
47.0651,375250.78,59014.03,44230333.26,1919407.35,53027326.75,4749586.19,43663.33,25408254.64,434435.99,620780.66,32335.18,565899.41,44466.68,850903.52,3247003.22,477716.36,115652.15,251838.50,78207.87,433841.41,640033.06,857603.13,831031.84,423727.73,298919.12,134745.34,976017.09,1032810.06,1479882.24,224292.70,209668.36,671485.01,249226.98,1919692.85,339330.54,1623219.75,419712.94,1884764.23,362434.86,1811348.95,351573.75,1191345.51,310298.88,8002.38,525725.05,796121.92,1104435.55
47.6242,340041.09,55199.78,40394387.89,2096611.51,58152084.98,4545635.21,41056.00,27363356.03,458850.98,623386.28,34439.90,591157.03,50586.29,855243.55,3109522.93,472966.85,112528.10,263642.72,71373.17,422208.25,669312.70,904856.84,875018.16,385991.46,273309.91,127679.58,956216.70,1080954.98,1719936.93,252672.78,231307.32,710668.46,214450.90,1696008.22,388813.45,1812110.65,422908.69,1887770.02,353813.70,1808865.07,312233.59,1092660.06,283932.32,4400.72,534460.99,860374.12,1234696.97
48.1832,364085.55,58813.26,40781875.62,1964929.32,49291112.84,4468478.21,44164.79,26010682.31,434847.75,624845.56,30230.75,549084.47,44266.09,901578.71,3446452.10,495281.93,112729.64,257230.64,67856.54,421282.08,667742.68,883600.59,879370.90,421154.05,292078.71,122937.41,900493.26,977967.09,1634836.18,225715.43,204390.67,681559.42,229794.56,1643073.77,359533.67,1801924.48,451600.24,1645632.04,322555.62,1843366.67,339165.41,1109114.16,313061.08,6301.47,555075.00,853231.84,1052307.81
48.7423,309910.52,55902.34,41648793.19,1970339.15,51876031.29,4416574.75,47675.50,26322842.75,425174.76,592356.84,28527.39,506094.29,48579.58,876326.07,3366394.62,467393.26,116861.65,263642.72,75694.74,420356.01,661987.35,832285.94,784009.96,407778.20,269131.08,144340.27,935375.29,944156.25,1635704.27,255931.49,188975.00,627075.00,227253.05,1720486.75,366514.14,1726004.75,484699.66,1827041.12,305879.35,1512738.99,324003.39,1137412.21,276787.33,11204.66,578642.19,739673.88,1162540.43
49.3013,353337.67,64034.24,37284100.29,1924340.72,55878776.00,4489993.66,40654.91,27132596.26,456995.31,615883.40,29529.34,511474.32,47175.05,851009.38,3310455.67,488459.91,116962.44,246346.61,72880.55,433326.46,635959.42,792543.41,808506.15,384451.15,280753.27,123946.25,952687.60,1000587.40,1642172.93,228662.96,216674.51,658168.36,240066.94,1862239.96,380588.35,1500345.35,427755.27,1735955.25,316824.07,1465263.96,357730.79,1168485.84,276073.05,5701.21,489178.03,725413.72,1037713.09
49.8604,328901.27,59114.42,41058189.09,1934783.18,50171978.93,4097269.60,46772.67,25083906.70,413760.45,592668.90,30130.55,555517.58,45670.34,775627.25,2923687.83,487529.88,117264.82,269039.16,62834.25,404929.76,629381.25,824455.86,766612.65,374084.11,281977.22,128688.76,1078554.88,1006382.23,1424842.58,230391.09,195666.56,645073.63,216888.50,1769765.51,339228.08,1630427.50,436627.88,1698046.42,323579.35,1638462.33,323184.30,1102292.09,288731.76,9003.01,542890.23,827997.27,1145322.66
50.4194,308175.98,53895.12,39144902.66,1929968.92,48706528.19,4394296.64,43663.33,26045574.90,398451.98,560248.88,32034.53,560707.62,49181.56,873675.88,3117955.00,479368.70,114241.21,233336.96,71976.10,400921.56,656234.28,854528.81,865043.65,419712.99,270252.10,128083.24,965417.87,1131208.69,1485370.80,225410.55,206318.82,660893.55,233963.62,1720296.66,343225.32,1653659.12,466071.58,1954316.09,310378.93,1687730.85,349316.87,1090063.87,275460.82,6901.77,555595.95,867093.36,1092822.36
50.9785,320219.78,55500.87,39242018.16,1928688.43,49210659.35,4188433.66,45268.07,28692272.90,395474.29,560145.12,33136.94,518926.71,49382.23,805249.80,3107120.50,442234.72,116559.27,249804.22,71473.65,398763.75,620301.95,799089.40,804808.01,409115.23,272392.50,126670.47,905714.84,958698.14,1519940.36,231306.10,193841.28,659426.12,225016.89,1681590.17,344660.50,1577396.87,413941.80,1670919.55,322965.09,1562386.15,314893.73,1093309.18,290876.76,3400.43,538831.05,717392.38,1061396.88
51.5375,334930.08,53694.42,36943553.02,1791278.77,48106040.33,3889376.45,40454.37,23612254.97,367471.61,542924.32,23518.62,420788.77,32535.71,620452.64,2108404.04,291350.68,68559.15,145617.54,36946.46,206954.13,292319.82,338721.95,343638.60,161397.07,99145.55,46778.02,286403.61,266619.68,396590.80,61133.96,46076.19,148390.32,49388.08,359208.53,74501.02,268920.84,75506.87,307697.08,49589.65,224714.74,44673.04,136682.76,34744.31,600.01,55314.05,75012.70,95445.33
52.0966,30129.67,5400.96,3199297.15,146482.29,3702607.30,369790.72,20113.45,1477408.73,32635.67,35843.10,1600.09,27024.61,2500.21,41959.46,139635.41,19112.38,5100.88,8802.63,1600.09,14507.19,18111.31,27726.56,22918.16,9703.26,6201.36,3100.34,24120.79,20314.76,30332.91,4000.57,4300.66,14307.38,4500.73,24421.58,8702.75,22718.75,6601.59,18312.22,4000.58,17210.83,6701.65,10604.13,2400.21,0.00,5901.30,8102.49,12706.14
52.6556,2600.22,1100.04,527130.23,12004.77,480824.89,99024.71,18711.64,298764.34,10603.77,2900.28,600.01,4500.68,900.03,13105.81,25321.70,2400.20,1500.08,2300.18,200.00,2300.18,4100.58,4100.58,4200.61,1800.11,1900.13,400.01,4400.69,4800.82,6201.38,300.00,600.01,3800.52,1100.04,6301.44,900.03,4000.58,1700.11,4900.88,1600.09,5301.03,800.02,4200.65,400.01,0.00,1700.11,2200.18,2800.30
53.2147,1300.06,900.03,197887.12,4300.61,176021.95,66546.80,14607.10,157121.55,5200.91,1900.12,0.00,1700.10,800.02,8102.22,6801.57,700.02,700.02,700.02,200.00,500.01,2500.22,2700.25,1600.09,600.01,1000.04,100.00,1900.13,2900.30,3300.39,100.00,900.03,1000.04,500.01,2300.19,400.01,2900.31,600.01,1600.09,500.01,2200.18,700.02,1900.13,400.01,0.00,900.03,1400.07,1500.09
53.7737,1400.06,600.01,168938.98,3000.30,55100.54,55502.15,15708.20,116552.67,5801.13,800.02,0.00,1200.05,300.00,4900.81,3500.42,900.03,400.01,400.01,0.00,500.01,700.02,900.03,1000.03,300.00,1100.04,200.00,900.03,800.02,1600.09,200.00,400.01,300.00,200.00,1400.07,500.01,700.02,400.01,1700.11,0.00,1000.04,400.01,1700.11,400.01,0.00,300.00,1100.05,1600.10
54.3328,1000.03,300.00,141458.95,1400.06,28927.74,46571.95,14306.81,92082.79,4900.80,800.02,0.00,600.01,0.00,5901.18,2400.20,100.00,600.01,100.00,0.00,400.01,100.00,400.01,700.02,200.00,900.03,100.00,800.02,500.01,600.01,100.00,100.00,400.01,100.00,1800.12,0.00,900.03,200.00,1700.11,400.01,700.02,100.00,700.02,100.00,0.00,100.00,400.01,600.01
54.8918,800.02,400.01,125720.75,300.00,14506.98,55100.68,16008.52,80315.21,4900.80,500.01,0.00,500.01,100.00,6101.26,1400.07,0.00,200.00,200.00,0.00,300.00,100.00,500.01,500.01,0.00,1000.04,100.00,400.01,300.00,1000.04,200.00,100.00,200.00,0.00,500.01,0.00,500.01,0.00,300.00,200.00,300.00,100.00,200.00,0.00,0.00,0.00,0.00,200.00
55.4509,400.01,700.02,114330.83,300.00,9703.12,54598.86,14306.81,72374.80,5701.09,800.02,100.00,100.00,700.02,6001.22,800.02,0.00,200.00,100.00,300.00,100.00,500.01,300.00,200.00,0.00,200.00,0.00,200.00,400.01,100.00,0.00,100.00,200.00,100.00,0.00,0.00,200.00,0.00,400.01,0.00,200.00,300.00,0.00,100.00,0.00,200.00,0.00,100.00
56.0099,400.01,400.01,111711.35,0.00,8502.40,51186.90,13405.98,74686.14,5701.09,200.00,0.00,0.00,0.00,5601.06,600.01,200.00,300.00,0.00,0.00,0.00,200.00,400.01,300.00,100.00,800.02,0.00,100.00,300.00,100.00,0.00,100.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,100.00,0.00,200.00,0.00,100.00
56.5689,300.00,700.02,109193.04,0.00,2700.24,54899.95,14807.29,70666.66,4900.80,100.00,0.00,0.00,300.00,5501.02,500.01,100.00,200.00,300.00,0.00,0.00,400.01,400.01,100.00,200.00,1000.04,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,300.00
57.1280,400.01,200.00,108387.28,0.00,3500.41,58413.13,17009.62,70164.30,7101.69,100.00,0.00,0.00,500.01,6601.47,800.02,0.00,700.02,0.00,100.00,0.00,100.00,0.00,0.00,0.00,600.01,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,200.00,0.00,100.00,0.00,100.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00
57.6870,700.02,600.01,108185.84,0.00,3100.32,58011.59,15708.20,74183.64,6401.37,200.00,0.00,200.00,400.01,4600.72,400.01,100.00,100.00,100.00,0.00,0.00,400.01,100.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
